,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,city,official_name
309,2009-11-06,26.7,13.6,20.5,0.0,0.0,9.0,Hanoi,Hanoi
310,2009-11-07,28.6,18.6,23.2,0.0,0.0,11.8,Hanoi,Hanoi
311,2009-11-08,28.8,20.7,24.3,0.0,0.0,10.4,Hanoi,Hanoi
312,2009-11-09,30.1,22.6,25.4,0.0,0.0,9.8,Hanoi,Hanoi
313,2009-11-10,31.0,23.0,26.3,0.0,0.0,12.4,Hanoi,Hanoi
314,2009-11-11,31.9,23.6,26.9,0.0,0.0,11.0,Hanoi,Hanoi
315,2009-11-12,30.1,18.9,24.4,0.4,0.4,22.7,Hanoi,Hanoi
316,2009-11-13,22.2,18.7,20.0,0.0,0.0,14.1,Hanoi,Hanoi
317,2009-11-14,20.6,18.6,19.5,0.0,0.0,9.6,Hanoi,Hanoi
318,2009-11-15,19.0,16.6,17.2,4.6,4.6,8.4,Hanoi,Hanoi
319,2009-11-16,16.5,14.1,15.3,0.4,0.4,14.7,Hanoi,Hanoi
320,2009-11-17,16.4,13.1,14.4,0.0,0.0,18.7,Hanoi,Hanoi
321,2009-11-18,16.1,11.1,13.6,0.0,0.0,11.8,Hanoi,Hanoi
322,2009-11-19,16.7,11.6,14.0,0.0,0.0,13.7,Hanoi,Hanoi
323,2009-11-20,16.4,11.6,14.1,0.0,0.0,17.2,Hanoi,Hanoi
324,2009-11-21,18.1,12.4,14.6,0.0,0.0,16.9,Hanoi,Hanoi
325,2009-11-22,20.0,12.1,15.5,0.0,0.0,10.9,Hanoi,Hanoi
326,2009-11-23,22.6,10.1,16.3,0.0,0.0,9.2,Hanoi,Hanoi
327,2009-11-24,24.8,11.4,18.1,0.0,0.0,11.7,Hanoi,Hanoi
328,2009-11-25,24.7,14.3,19.4,0.1,0.1,7.8,Hanoi,Hanoi
329,2009-11-26,25.6,16.7,20.7,0.1,0.1,10.0,Hanoi,Hanoi
330,2009-11-27,25.7,18.4,21.6,1.8,1.8,11.3,Hanoi,Hanoi
331,2009-11-28,25.9,20.3,22.1,0.9,0.9,8.0,Hanoi,Hanoi
332,2009-11-29,25.2,18.8,21.3,0.2,0.2,11.7,Hanoi,Hanoi
333,2009-11-30,24.4,17.1,20.5,0.1,0.1,9.7,Hanoi,Hanoi
334,2009-12-01,23.5,15.8,19.3,0.0,0.0,9.7,Hanoi,Hanoi
335,2009-12-02,24.4,14.0,19.5,0.2,0.2,12.0,Hanoi,Hanoi
336,2009-12-03,21.7,15.1,18.4,0.0,0.0,13.9,Hanoi,Hanoi
337,2009-12-04,21.9,13.1,18.0,0.0,0.0,7.4,Hanoi,Hanoi
338,2009-12-05,22.5,15.2,18.2,0.0,0.0,9.5,Hanoi,Hanoi
339,2009-12-06,24.3,13.9,18.8,0.0,0.0,15.0,Hanoi,Hanoi
340,2009-12-07,26.0,17.2,21.2,0.9,0.9,13.7,Hanoi,Hanoi
341,2009-12-08,24.8,20.0,21.8,3.9,3.9,12.2,Hanoi,Hanoi
342,2009-12-09,23.1,19.6,20.9,2.4,2.4,15.6,Hanoi,Hanoi
343,2009-12-10,25.8,19.4,21.6,1.2,1.2,13.4,Hanoi,Hanoi
344,2009-12-11,27.4,19.2,22.5,0.0,0.0,16.0,Hanoi,Hanoi
345,2009-12-12,26.8,19.9,23.1,0.0,0.0,17.2,Hanoi,Hanoi
346,2009-12-13,25.7,19.5,21.7,1.6,1.6,12.6,Hanoi,Hanoi
347,2009-12-14,28.1,19.8,23.0,1.5,1.5,15.6,Hanoi,Hanoi
348,2009-12-15,26.8,18.1,22.2,0.3,0.3,23.9,Hanoi,Hanoi
349,2009-12-16,19.2,15.9,17.6,0.0,0.0,8.7,Hanoi,Hanoi
350,2009-12-17,17.2,13.5,14.9,0.0,0.0,16.3,Hanoi,Hanoi
351,2009-12-18,16.7,13.7,15.0,0.0,0.0,11.3,Hanoi,Hanoi
352,2009-12-19,15.4,12.9,14.1,0.0,0.0,11.4,Hanoi,Hanoi
353,2009-12-20,15.4,13.0,14.1,0.0,0.0,10.5,Hanoi,Hanoi
354,2009-12-21,16.6,12.0,14.0,0.0,0.0,8.4,Hanoi,Hanoi
355,2009-12-22,21.9,10.7,16.2,0.0,0.0,10.2,Hanoi,Hanoi
356,2009-12-23,24.2,14.4,18.7,0.0,0.0,10.1,Hanoi,Hanoi
357,2009-12-24,25.6,16.5,20.2,0.0,0.0,7.4,Hanoi,Hanoi
358,2009-12-25,24.5,18.5,21.0,3.1,3.1,9.3,Hanoi,Hanoi
359,2009-12-26,23.1,18.9,20.5,1.0,1.0,13.6,Hanoi,Hanoi
360,2009-12-27,22.5,15.6,19.4,3.7,3.7,28.1,Hanoi,Hanoi
361,2009-12-28,16.5,13.5,14.9,0.0,0.0,11.4,Hanoi,Hanoi
362,2009-12-29,22.6,13.6,17.5,0.3,0.3,8.0,Hanoi,Hanoi
363,2009-12-30,18.7,16.1,17.7,0.8,0.8,7.4,Hanoi,Hanoi
364,2009-12-31,18.2,17.0,17.5,1.4,1.4,7.2,Hanoi,Hanoi
365,2010-01-01,18.0,16.0,17.0,2.3,2.3,7.3,Hanoi,Hanoi
366,2010-01-02,18.3,16.0,16.8,2.5,2.5,9.3,Hanoi,Hanoi
367,2010-01-03,19.3,16.5,17.7,0.0,0.0,6.3,Hanoi,Hanoi
368,2010-01-04,23.7,17.2,19.9,0.0,0.0,10.6,Hanoi,Hanoi
369,2010-01-05,27.3,18.8,22.3,0.0,0.0,9.0,Hanoi,Hanoi
370,2010-01-06,21.8,14.6,17.0,3.4,3.4,25.5,Hanoi,Hanoi
371,2010-01-07,16.1,13.5,15.1,3.4,3.4,9.1,Hanoi,Hanoi
372,2010-01-08,17.4,13.0,14.8,0.7,0.7,7.6,Hanoi,Hanoi
373,2010-01-09,23.1,12.1,17.4,0.0,0.0,11.9,Hanoi,Hanoi
374,2010-01-10,23.1,16.3,19.1,0.3,0.3,17.6,Hanoi,Hanoi
375,2010-01-11,16.1,12.9,14.6,1.0,1.0,12.2,Hanoi,Hanoi
376,2010-01-12,12.9,11.2,12.2,0.3,0.3,13.7,Hanoi,Hanoi
377,2010-01-13,14.3,12.1,13.1,0.0,0.0,9.0,Hanoi,Hanoi
378,2010-01-14,16.0,10.5,13.2,0.0,0.0,6.4,Hanoi,Hanoi
379,2010-01-15,20.9,10.3,15.8,0.4,0.4,13.8,Hanoi,Hanoi
380,2010-01-16,18.2,14.6,16.4,0.9,0.9,11.3,Hanoi,Hanoi
381,2010-01-17,21.5,13.3,17.8,0.0,0.0,7.7,Hanoi,Hanoi
382,2010-01-18,21.8,13.9,18.0,0.0,0.0,13.6,Hanoi,Hanoi
383,2010-01-19,23.5,12.2,17.3,0.0,0.0,11.3,Hanoi,Hanoi
384,2010-01-20,23.1,16.8,19.7,0.6,0.6,6.8,Hanoi,Hanoi
385,2010-01-21,20.3,19.6,19.9,24.0,24.0,8.4,Hanoi,Hanoi
386,2010-01-22,20.4,13.0,16.7,41.2,41.2,16.5,Hanoi,Hanoi
387,2010-01-23,14.8,12.3,13.2,10.3,10.3,11.2,Hanoi,Hanoi
388,2010-01-24,17.4,12.8,14.8,0.0,0.0,5.8,Hanoi,Hanoi
389,2010-01-25,16.7,14.6,15.7,2.2,2.2,12.1,Hanoi,Hanoi
390,2010-01-26,16.6,15.2,15.7,0.0,0.0,6.6,Hanoi,Hanoi
391,2010-01-27,22.3,14.6,17.9,0.0,0.0,7.1,Hanoi,Hanoi
392,2010-01-28,21.8,14.4,18.2,0.0,0.0,9.7,Hanoi,Hanoi
393,2010-01-29,23.9,17.9,20.6,1.7,1.7,9.5,Hanoi,Hanoi
394,2010-01-30,27.8,19.0,22.5,0.1,0.1,15.0,Hanoi,Hanoi
395,2010-01-31,28.1,21.1,23.4,0.0,0.0,14.2,Hanoi,Hanoi
396,2010-02-01,27.9,20.8,23.3,0.0,0.0,15.5,Hanoi,Hanoi
397,2010-02-02,28.9,21.1,23.9,0.0,0.0,15.0,Hanoi,Hanoi
398,2010-02-03,28.2,22.1,24.3,0.9,0.9,17.8,Hanoi,Hanoi
399,2010-02-04,28.3,22.8,24.3,1.6,1.6,19.3,Hanoi,Hanoi
400,2010-02-05,26.8,22.2,23.9,1.0,1.0,20.5,Hanoi,Hanoi
401,2010-02-06,29.8,22.7,25.0,0.0,0.0,15.6,Hanoi,Hanoi
402,2010-02-07,28.7,22.5,24.3,0.7,0.7,13.0,Hanoi,Hanoi
403,2010-02-08,30.0,22.5,25.0,0.0,0.0,16.6,Hanoi,Hanoi
404,2010-02-09,33.1,22.7,26.3,0.0,0.0,17.4,Hanoi,Hanoi
405,2010-02-10,33.6,21.6,26.7,0.0,0.0,16.2,Hanoi,Hanoi
406,2010-02-11,34.3,20.7,26.8,0.0,0.0,11.5,Hanoi,Hanoi
407,2010-02-12,22.5,13.5,16.3,0.6,0.6,23.0,Hanoi,Hanoi
408,2010-02-13,17.9,12.6,15.1,0.6,0.6,11.0,Hanoi,Hanoi
409,2010-02-14,17.9,14.1,16.3,1.0,1.0,11.6,Hanoi,Hanoi
410,2010-02-15,14.4,11.5,12.9,1.7,1.7,10.9,Hanoi,Hanoi
411,2010-02-16,13.6,10.2,12.0,0.9,0.9,11.0,Hanoi,Hanoi
412,2010-02-17,13.3,10.5,12.1,0.0,0.0,12.9,Hanoi,Hanoi
413,2010-02-18,13.5,11.8,12.6,0.0,0.0,12.8,Hanoi,Hanoi
414,2010-02-19,15.1,10.8,12.5,4.8,4.8,10.2,Hanoi,Hanoi
415,2010-02-20,19.7,9.9,15.0,0.0,0.0,8.4,Hanoi,Hanoi
416,2010-02-21,20.2,14.0,16.9,0.0,0.0,7.6,Hanoi,Hanoi
417,2010-02-22,23.2,16.4,19.0,0.0,0.0,8.7,Hanoi,Hanoi
418,2010-02-23,24.4,15.6,19.7,0.3,0.3,13.7,Hanoi,Hanoi
419,2010-02-24,30.9,18.9,23.9,0.0,0.0,11.4,Hanoi,Hanoi
420,2010-02-25,34.2,17.1,24.9,0.0,0.0,9.7,Hanoi,Hanoi
421,2010-02-26,34.7,18.3,25.7,0.0,0.0,10.0,Hanoi,Hanoi
422,2010-02-27,32.8,17.4,24.8,0.0,0.0,13.6,Hanoi,Hanoi
423,2010-02-28,31.4,20.9,25.0,0.0,0.0,16.4,Hanoi,Hanoi
424,2010-03-01,32.5,22.4,26.2,0.0,0.0,13.5,Hanoi,Hanoi
425,2010-03-02,35.2,22.0,27.0,0.0,0.0,16.3,Hanoi,Hanoi
426,2010-03-03,35.4,21.1,27.4,0.0,0.0,15.8,Hanoi,Hanoi
427,2010-03-04,33.9,20.2,26.7,0.0,0.0,16.6,Hanoi,Hanoi
428,2010-03-05,34.8,19.6,26.9,0.0,0.0,16.5,Hanoi,Hanoi
429,2010-03-06,34.5,20.3,27.1,0.0,0.0,16.1,Hanoi,Hanoi
430,2010-03-07,22.4,17.5,19.9,0.0,0.0,14.7,Hanoi,Hanoi
431,2010-03-08,20.7,14.1,18.6,3.4,3.4,17.3,Hanoi,Hanoi
432,2010-03-09,15.8,12.3,14.1,2.5,2.5,15.7,Hanoi,Hanoi
433,2010-03-10,16.8,13.0,14.9,0.0,0.0,13.6,Hanoi,Hanoi
434,2010-03-11,21.9,12.5,17.3,0.0,0.0,12.4,Hanoi,Hanoi
435,2010-03-12,24.1,13.3,19.1,0.0,0.0,14.5,Hanoi,Hanoi
436,2010-03-13,27.4,19.3,22.4,0.5,0.5,9.9,Hanoi,Hanoi
437,2010-03-14,31.9,20.0,25.1,0.0,0.0,13.6,Hanoi,Hanoi
438,2010-03-15,29.5,20.3,24.9,0.0,0.0,11.6,Hanoi,Hanoi
439,2010-03-16,23.3,16.3,18.3,10.0,10.0,22.2,Hanoi,Hanoi
440,2010-03-17,24.6,17.8,20.9,0.0,0.0,6.8,Hanoi,Hanoi
441,2010-03-18,25.2,19.4,21.9,0.0,0.0,9.4,Hanoi,Hanoi
442,2010-03-19,28.8,17.9,22.3,0.0,0.0,17.1,Hanoi,Hanoi
443,2010-03-20,28.7,19.5,23.6,0.0,0.0,12.7,Hanoi,Hanoi
444,2010-03-21,25.5,21.2,22.7,1.4,1.4,11.8,Hanoi,Hanoi
445,2010-03-22,28.8,21.2,24.7,0.1,0.1,23.4,Hanoi,Hanoi
446,2010-03-23,31.5,22.9,26.0,0.0,0.0,17.6,Hanoi,Hanoi
447,2010-03-24,33.2,16.9,25.9,6.1,6.1,28.8,Hanoi,Hanoi
448,2010-03-25,22.4,15.8,18.6,2.4,2.4,21.8,Hanoi,Hanoi
449,2010-03-26,22.6,14.6,18.3,0.0,0.0,15.5,Hanoi,Hanoi
450,2010-03-27,22.1,12.4,17.9,0.0,0.0,7.4,Hanoi,Hanoi
451,2010-03-28,24.7,16.5,20.7,0.0,0.0,9.2,Hanoi,Hanoi
452,2010-03-29,26.7,17.7,21.8,0.0,0.0,14.9,Hanoi,Hanoi
453,2010-03-30,26.8,20.6,23.3,0.2,0.2,21.9,Hanoi,Hanoi
454,2010-03-31,28.3,21.1,24.2,0.6,0.6,20.4,Hanoi,Hanoi
455,2010-04-01,31.4,22.2,25.9,0.0,0.0,15.1,Hanoi,Hanoi
456,2010-04-02,23.8,19.6,21.3,18.4,18.4,16.6,Hanoi,Hanoi
457,2010-04-03,22.3,18.9,20.6,1.4,1.4,7.6,Hanoi,Hanoi
458,2010-04-04,27.1,20.5,23.5,0.4,0.4,10.2,Hanoi,Hanoi
459,2010-04-05,29.8,23.0,25.7,0.3,0.3,13.9,Hanoi,Hanoi
460,2010-04-06,30.4,23.4,26.4,0.4,0.4,11.6,Hanoi,Hanoi
461,2010-04-07,24.7,21.0,22.7,5.1,5.1,11.9,Hanoi,Hanoi
462,2010-04-08,24.2,18.6,21.0,2.5,2.5,15.6,Hanoi,Hanoi
463,2010-04-09,25.9,19.3,22.6,0.0,0.0,14.9,Hanoi,Hanoi
464,2010-04-10,30.7,22.1,25.8,0.0,0.0,12.2,Hanoi,Hanoi
465,2010-04-11,33.4,22.8,27.6,0.0,0.0,13.6,Hanoi,Hanoi
466,2010-04-12,34.6,22.0,28.1,0.0,0.0,16.1,Hanoi,Hanoi
467,2010-04-13,31.2,23.6,26.7,2.2,2.2,16.4,Hanoi,Hanoi
468,2010-04-14,28.1,22.6,24.9,3.0,3.0,14.9,Hanoi,Hanoi
469,2010-04-15,22.1,16.1,17.1,7.7,7.7,20.9,Hanoi,Hanoi
470,2010-04-16,17.5,15.4,16.6,0.7,0.7,8.0,Hanoi,Hanoi
471,2010-04-17,20.3,16.3,18.1,11.1,11.1,7.6,Hanoi,Hanoi
472,2010-04-18,26.3,18.2,22.1,0.0,0.0,9.7,Hanoi,Hanoi
473,2010-04-19,30.3,21.4,25.2,0.1,0.1,15.0,Hanoi,Hanoi
474,2010-04-20,33.4,23.3,27.8,0.0,0.0,15.0,Hanoi,Hanoi
475,2010-04-21,34.5,23.6,28.9,0.0,0.0,14.2,Hanoi,Hanoi
476,2010-04-22,28.2,22.6,25.5,0.2,0.2,19.4,Hanoi,Hanoi
477,2010-04-23,24.5,19.6,21.6,0.2,0.2,12.1,Hanoi,Hanoi
478,2010-04-24,25.8,18.9,22.0,0.0,0.0,12.7,Hanoi,Hanoi
479,2010-04-25,28.0,20.0,24.0,0.0,0.0,16.6,Hanoi,Hanoi
480,2010-04-26,25.5,21.9,23.5,7.7,7.7,24.9,Hanoi,Hanoi
481,2010-04-27,26.2,20.9,23.2,0.0,0.0,10.8,Hanoi,Hanoi
482,2010-04-28,27.0,19.5,23.4,0.8,0.8,8.9,Hanoi,Hanoi
483,2010-04-29,29.6,22.1,25.3,0.0,0.0,13.1,Hanoi,Hanoi
484,2010-04-30,28.3,23.3,25.0,1.0,1.0,13.6,Hanoi,Hanoi
485,2010-05-01,29.4,23.2,25.2,5.8,5.8,15.9,Hanoi,Hanoi
486,2010-05-02,26.0,22.7,23.9,8.1,8.1,8.6,Hanoi,Hanoi
487,2010-05-03,30.1,22.5,25.7,0.6,0.6,23.2,Hanoi,Hanoi
488,2010-05-04,32.2,25.0,28.0,0.0,0.0,21.4,Hanoi,Hanoi
489,2010-05-05,35.4,24.5,29.7,0.0,0.0,15.9,Hanoi,Hanoi
490,2010-05-06,36.4,25.2,30.7,0.0,0.0,14.0,Hanoi,Hanoi
491,2010-05-07,33.0,27.0,29.5,0.0,0.0,16.5,Hanoi,Hanoi
492,2010-05-08,35.1,26.1,30.3,0.0,0.0,14.8,Hanoi,Hanoi
493,2010-05-09,36.5,26.1,30.8,40.7,40.7,14.8,Hanoi,Hanoi
494,2010-05-10,26.0,23.3,24.7,41.3,41.3,18.7,Hanoi,Hanoi
495,2010-05-11,27.3,23.8,25.4,0.3,0.3,9.2,Hanoi,Hanoi
496,2010-05-12,31.3,24.2,27.0,0.8,0.8,15.9,Hanoi,Hanoi
497,2010-05-13,32.8,25.7,28.7,0.0,0.0,17.1,Hanoi,Hanoi
498,2010-05-14,34.1,25.4,29.5,19.7,19.7,13.9,Hanoi,Hanoi
499,2010-05-15,29.6,25.1,27.0,26.5,26.5,14.5,Hanoi,Hanoi
500,2010-05-16,33.2,26.3,29.3,0.3,0.3,17.4,Hanoi,Hanoi
501,2010-05-17,34.3,26.8,29.8,0.0,0.0,16.9,Hanoi,Hanoi
502,2010-05-18,34.8,27.2,30.3,0.0,0.0,16.4,Hanoi,Hanoi
503,2010-05-19,36.4,26.9,31.3,0.0,0.0,12.5,Hanoi,Hanoi
504,2010-05-20,36.5,27.1,31.6,0.7,0.7,13.4,Hanoi,Hanoi
505,2010-05-21,36.8,28.0,32.2,0.0,0.0,11.5,Hanoi,Hanoi
506,2010-05-22,36.8,27.8,32.1,5.3,5.3,15.8,Hanoi,Hanoi
507,2010-05-23,29.3,24.5,26.8,55.3,55.3,13.0,Hanoi,Hanoi
508,2010-05-24,28.4,25.0,26.4,2.8,2.8,9.4,Hanoi,Hanoi
509,2010-05-25,29.8,23.8,26.8,1.5,1.5,12.4,Hanoi,Hanoi
510,2010-05-26,30.8,25.5,27.4,33.6,33.6,11.1,Hanoi,Hanoi
511,2010-05-27,30.8,26.0,28.1,13.5,13.5,8.5,Hanoi,Hanoi
512,2010-05-28,32.4,25.5,27.6,42.8,42.8,8.0,Hanoi,Hanoi
513,2010-05-29,30.2,25.1,27.0,27.8,27.8,8.9,Hanoi,Hanoi
514,2010-05-30,30.9,25.0,27.1,7.6,7.6,8.8,Hanoi,Hanoi
515,2010-05-31,34.1,26.6,29.8,0.9,0.9,11.4,Hanoi,Hanoi
516,2010-06-01,35.2,26.3,30.4,34.4,34.4,17.1,Hanoi,Hanoi
517,2010-06-02,28.9,24.1,26.0,34.7,34.7,16.8,Hanoi,Hanoi
518,2010-06-03,29.6,23.5,26.2,0.0,0.0,10.8,Hanoi,Hanoi
519,2010-06-04,30.4,23.3,26.9,0.0,0.0,9.0,Hanoi,Hanoi
520,2010-06-05,29.8,23.8,26.5,2.6,2.6,10.2,Hanoi,Hanoi
521,2010-06-06,30.4,24.8,27.4,1.5,1.5,13.2,Hanoi,Hanoi
522,2010-06-07,32.6,25.3,28.3,6.6,6.6,12.8,Hanoi,Hanoi
523,2010-06-08,34.7,26.1,30.2,0.0,0.0,12.0,Hanoi,Hanoi
524,2010-06-09,34.3,26.5,30.3,0.5,0.5,10.0,Hanoi,Hanoi
525,2010-06-10,32.9,25.8,28.4,30.0,30.0,14.0,Hanoi,Hanoi
526,2010-06-11,31.6,24.9,27.2,27.1,27.1,9.7,Hanoi,Hanoi
527,2010-06-12,32.3,24.8,27.9,10.3,10.3,9.9,Hanoi,Hanoi
528,2010-06-13,35.3,26.6,30.8,0.0,0.0,10.9,Hanoi,Hanoi
529,2010-06-14,36.0,28.2,31.9,0.0,0.0,13.4,Hanoi,Hanoi
530,2010-06-15,33.9,27.2,30.3,0.0,0.0,8.5,Hanoi,Hanoi
531,2010-06-16,36.8,28.1,32.0,0.0,0.0,11.4,Hanoi,Hanoi
532,2010-06-17,36.7,28.0,32.2,0.0,0.0,12.2,Hanoi,Hanoi
533,2010-06-18,36.7,28.5,32.3,0.0,0.0,14.4,Hanoi,Hanoi
534,2010-06-19,37.4,28.3,32.5,0.0,0.0,16.3,Hanoi,Hanoi
535,2010-06-20,35.4,25.7,31.1,17.6,17.6,18.1,Hanoi,Hanoi
536,2010-06-21,27.7,25.2,26.1,227.3,227.3,10.4,Hanoi,Hanoi
537,2010-06-22,30.0,25.5,27.2,6.0,6.0,10.7,Hanoi,Hanoi
538,2010-06-23,32.4,26.0,28.6,0.7,0.7,15.1,Hanoi,Hanoi
539,2010-06-24,35.1,27.1,30.9,0.0,0.0,13.0,Hanoi,Hanoi
540,2010-06-25,33.3,28.0,30.3,1.1,1.1,10.8,Hanoi,Hanoi
541,2010-06-26,31.8,25.5,28.4,8.6,8.6,9.7,Hanoi,Hanoi
542,2010-06-27,35.6,27.4,31.1,0.0,0.0,13.6,Hanoi,Hanoi
543,2010-06-28,35.1,28.4,31.3,1.8,1.8,10.4,Hanoi,Hanoi
544,2010-06-29,34.2,27.8,29.9,16.8,16.8,9.0,Hanoi,Hanoi
545,2010-06-30,32.4,27.4,28.9,7.7,7.7,8.7,Hanoi,Hanoi
546,2010-07-01,33.3,26.9,29.4,4.0,4.0,11.7,Hanoi,Hanoi
547,2010-07-02,33.6,27.1,29.9,0.8,0.8,12.2,Hanoi,Hanoi
548,2010-07-03,33.7,27.3,30.5,0.7,0.7,11.8,Hanoi,Hanoi
549,2010-07-04,35.7,27.4,31.4,0.0,0.0,16.1,Hanoi,Hanoi
550,2010-07-05,36.7,27.6,32.0,0.0,0.0,15.2,Hanoi,Hanoi
551,2010-07-06,37.3,28.1,32.4,0.3,0.3,13.3,Hanoi,Hanoi
552,2010-07-07,37.0,27.6,32.3,0.0,0.0,12.8,Hanoi,Hanoi
553,2010-07-08,36.6,28.3,32.2,1.1,1.1,12.1,Hanoi,Hanoi
554,2010-07-09,36.3,28.4,32.0,0.3,0.3,14.1,Hanoi,Hanoi
555,2010-07-10,36.2,29.0,32.1,0.1,0.1,14.8,Hanoi,Hanoi
556,2010-07-11,35.7,28.3,31.8,0.3,0.3,12.2,Hanoi,Hanoi
557,2010-07-12,35.8,28.5,31.8,0.2,0.2,10.5,Hanoi,Hanoi
558,2010-07-13,33.7,27.1,30.0,12.8,12.8,11.5,Hanoi,Hanoi
559,2010-07-14,33.1,25.9,28.5,5.5,5.5,8.4,Hanoi,Hanoi
560,2010-07-15,33.6,26.0,29.2,2.0,2.0,7.1,Hanoi,Hanoi
561,2010-07-16,33.9,26.2,29.3,0.1,0.1,9.0,Hanoi,Hanoi
562,2010-07-17,30.9,26.0,27.8,23.6,23.6,28.2,Hanoi,Hanoi
563,2010-07-18,30.3,25.1,27.5,57.6,57.6,24.7,Hanoi,Hanoi
564,2010-07-19,32.9,26.1,29.3,0.3,0.3,15.0,Hanoi,Hanoi
565,2010-07-20,33.0,27.0,29.6,2.1,2.1,13.0,Hanoi,Hanoi
566,2010-07-21,31.9,26.7,28.6,11.8,11.8,14.8,Hanoi,Hanoi
567,2010-07-22,27.9,25.4,26.3,17.3,17.3,9.6,Hanoi,Hanoi
568,2010-07-23,31.7,25.6,27.9,1.0,1.0,13.7,Hanoi,Hanoi
569,2010-07-24,30.6,25.4,27.3,14.6,14.6,13.4,Hanoi,Hanoi
570,2010-07-25,29.3,24.8,26.7,31.4,31.4,13.4,Hanoi,Hanoi
571,2010-07-26,31.6,25.0,27.3,6.8,6.8,6.6,Hanoi,Hanoi
572,2010-07-27,29.9,25.4,27.3,9.0,9.0,10.0,Hanoi,Hanoi
573,2010-07-28,32.0,24.8,27.8,7.4,7.4,11.5,Hanoi,Hanoi
574,2010-07-29,32.3,26.6,28.8,6.8,6.8,8.8,Hanoi,Hanoi
575,2010-07-30,33.4,27.1,30.1,0.1,0.1,11.4,Hanoi,Hanoi
576,2010-07-31,33.9,27.2,30.7,0.0,0.0,14.5,Hanoi,Hanoi
577,2010-08-01,32.3,26.3,28.7,43.3,43.3,11.5,Hanoi,Hanoi
578,2010-08-02,31.1,25.3,27.1,4.6,4.6,8.8,Hanoi,Hanoi
579,2010-08-03,30.1,25.1,27.0,8.0,8.0,10.8,Hanoi,Hanoi
580,2010-08-04,30.7,24.9,27.2,5.5,5.5,9.9,Hanoi,Hanoi
581,2010-08-05,31.2,24.7,27.0,13.8,13.8,7.9,Hanoi,Hanoi
582,2010-08-06,32.6,24.6,28.6,0.3,0.3,9.9,Hanoi,Hanoi
583,2010-08-07,32.1,26.1,28.2,19.1,19.1,9.4,Hanoi,Hanoi
584,2010-08-08,31.9,25.4,27.8,4.3,4.3,6.0,Hanoi,Hanoi
585,2010-08-09,31.3,26.1,27.5,8.6,8.6,8.9,Hanoi,Hanoi
586,2010-08-10,29.9,25.1,27.1,6.9,6.9,6.9,Hanoi,Hanoi
587,2010-08-11,30.7,25.3,27.3,9.9,9.9,7.4,Hanoi,Hanoi
588,2010-08-12,30.7,25.6,27.7,3.7,3.7,10.2,Hanoi,Hanoi
589,2010-08-13,32.7,25.5,28.3,0.9,0.9,11.5,Hanoi,Hanoi
590,2010-08-14,32.5,25.8,28.8,3.3,3.3,10.7,Hanoi,Hanoi
591,2010-08-15,31.6,25.6,27.8,11.7,11.7,9.7,Hanoi,Hanoi
592,2010-08-16,31.7,25.9,28.2,13.7,13.7,8.4,Hanoi,Hanoi
593,2010-08-17,29.4,24.5,26.6,31.9,31.9,10.6,Hanoi,Hanoi
594,2010-08-18,31.3,25.3,27.6,2.5,2.5,14.5,Hanoi,Hanoi
595,2010-08-19,31.7,24.9,27.9,4.4,4.4,10.6,Hanoi,Hanoi
596,2010-08-20,31.1,25.3,27.7,0.8,0.8,8.8,Hanoi,Hanoi
597,2010-08-21,29.7,24.9,26.4,9.2,9.2,10.9,Hanoi,Hanoi
598,2010-08-22,30.8,25.0,27.0,6.6,6.6,6.9,Hanoi,Hanoi
599,2010-08-23,32.1,25.2,27.5,24.7,24.7,11.5,Hanoi,Hanoi
600,2010-08-24,28.9,24.8,26.1,32.2,32.2,19.4,Hanoi,Hanoi
601,2010-08-25,28.5,24.2,26.2,34.2,34.2,21.1,Hanoi,Hanoi
602,2010-08-26,30.0,24.4,27.0,15.6,15.6,6.8,Hanoi,Hanoi
603,2010-08-27,25.9,24.8,25.3,90.2,90.2,19.3,Hanoi,Hanoi
604,2010-08-28,24.7,22.9,23.7,41.3,41.3,19.9,Hanoi,Hanoi
605,2010-08-29,25.6,22.9,23.9,14.9,14.9,10.0,Hanoi,Hanoi
606,2010-08-30,30.9,23.6,26.3,5.7,5.7,7.9,Hanoi,Hanoi
607,2010-08-31,32.3,24.0,27.8,0.3,0.3,6.3,Hanoi,Hanoi
608,2010-09-01,33.3,25.0,28.9,0.4,0.4,8.9,Hanoi,Hanoi
609,2010-09-02,32.9,24.4,28.7,0.0,0.0,10.9,Hanoi,Hanoi
610,2010-09-03,32.8,25.3,28.9,0.0,0.0,10.8,Hanoi,Hanoi
611,2010-09-04,33.8,25.7,29.1,0.0,0.0,8.1,Hanoi,Hanoi
612,2010-09-05,32.3,25.5,28.6,0.5,0.5,12.1,Hanoi,Hanoi
613,2010-09-06,31.3,25.3,27.8,7.6,7.6,9.9,Hanoi,Hanoi
614,2010-09-07,32.4,26.4,29.0,2.0,2.0,8.0,Hanoi,Hanoi
615,2010-09-08,32.2,26.4,28.3,11.4,11.4,9.8,Hanoi,Hanoi
616,2010-09-09,31.7,24.9,27.5,9.2,9.2,9.9,Hanoi,Hanoi
617,2010-09-10,31.7,25.3,27.5,7.0,7.0,13.5,Hanoi,Hanoi
