time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,city,official_name,Month,is_train,humidity_avg,pressure_avg
8/10/2009,30.9,21,25.8,0,0,10.6,Hanoi,Hanoi,10,1,72,1009
9/10/2009,31,23,26.5,0,0,11.8,Hanoi,Hanoi,10,1,76,1009
10/10/2009,28.8,24,26,5.8,5.8,11.3,Hanoi,Hanoi,10,1,87,1011
11/10/2009,29.5,23.5,26,3.5,3.5,9.2,Hanoi,Hanoi,10,1,86,1013
12/10/2009,30.9,23.1,26.7,0,0,10.5,Hanoi,Hanoi,10,1,72,1013
13/10/2009,28,22.6,25.3,12.6,12.6,18.8,Hanoi,Hanoi,10,1,90,1012
14/10/2009,22.6,20.2,21.5,75.5,75.5,19.6,Hanoi,Hanoi,10,1,95,1015
15/10/2009,22.6,19.8,21.1,55.1,55.1,14.8,Hanoi,Hanoi,10,1,96,1016
16/10/2009,28.2,21.6,24.4,0,0,8.3,Hanoi,Hanoi,10,1,89,1014
17/10/2009,29.5,21.7,25.6,0.6,0.6,7.1,Hanoi,Hanoi,10,1,85,1010
18/10/2009,30.4,21.8,26,0,0,9.7,Hanoi,Hanoi,10,1,81,1009
19/10/2009,30.4,22.8,26.5,0.3,0.3,6.3,Hanoi,Hanoi,10,1,80,1010
20/10/2009,27.6,23.9,25.5,4.3,4.3,12.6,Hanoi,Hanoi,10,1,90,1012
21/10/2009,27.7,22,24.2,1.8,1.8,14.8,Hanoi,Hanoi,10,1,86,1014
22/10/2009,24,21.5,22.4,3.9,3.9,8.2,Hanoi,Hanoi,10,1,91,1016
23/10/2009,28.3,21,24.5,0,0,10.2,Hanoi,Hanoi,10,1,82,1013
24/10/2009,29.1,21.4,25.1,0,0,11,Hanoi,Hanoi,10,1,84,1011
25/10/2009,28.6,22.9,24.7,3.9,3.9,9.8,Hanoi,Hanoi,10,1,87,1012
26/10/2009,29.4,23,25.3,0.6,0.6,11.2,Hanoi,Hanoi,10,1,88,1014
27/10/2009,28.6,23.1,25,0.2,0.2,13.1,Hanoi,Hanoi,10,1,89,1014
28/10/2009,28.7,22.3,25,2.1,2.1,13.8,Hanoi,Hanoi,10,1,85,1016
29/10/2009,27.8,22.1,24.5,0.6,0.6,10.2,Hanoi,Hanoi,10,1,89,1016
30/10/2009,28.6,20.3,24.1,0,0,10.4,Hanoi,Hanoi,10,1,89,1016
31/10/2009,28.3,20.6,23.9,0.1,0.1,7.9,Hanoi,Hanoi,10,1,82,1015
1/11/2009,29.4,19.6,24.6,0,0,18.1,Hanoi,Hanoi,11,1,80,1017
2/11/2009,26.3,20,23.1,0,0,23.5,Hanoi,Hanoi,11,1,63,1024
3/11/2009,22.4,16.6,19.3,0,0,12.9,Hanoi,Hanoi,11,1,53,1025
4/11/2009,23.9,15.8,19.1,0,0,9.6,Hanoi,Hanoi,11,1,57,1023
5/11/2009,25.3,13.6,19.1,0,0,9.1,Hanoi,Hanoi,11,1,57,1020
6/11/2009,26.7,13.6,20.5,0,0,9,Hanoi,Hanoi,11,1,57,1015
7/11/2009,28.6,18.6,23.2,0,0,11.8,Hanoi,Hanoi,11,1,72,1012
8/11/2009,28.8,20.7,24.3,0,0,10.4,Hanoi,Hanoi,11,1,78,1011
9/11/2009,30.1,22.6,25.4,0,0,9.8,Hanoi,Hanoi,11,1,76,1007
10/11/2009,31,23,26.3,0,0,12.4,Hanoi,Hanoi,11,1,71,1005
11/11/2009,31.9,23.6,26.9,0,0,11,Hanoi,Hanoi,11,1,66,1005
12/11/2009,30.1,18.9,24.4,0.4,0.4,22.7,Hanoi,Hanoi,11,1,76,1011
13/11/2009,22.2,18.7,20,0,0,14.1,Hanoi,Hanoi,11,1,77,1017
14/11/2009,20.6,18.6,19.5,0,0,9.6,Hanoi,Hanoi,11,1,67,1014
15/11/2009,19,16.6,17.2,4.6,4.6,8.4,Hanoi,Hanoi,11,1,86,1012
16/11/2009,16.5,14.1,15.3,0.4,0.4,14.7,Hanoi,Hanoi,11,1,90,1018
17/11/2009,16.4,13.1,14.4,0,0,18.7,Hanoi,Hanoi,11,1,70,1025
18/11/2009,16.1,11.1,13.6,0,0,11.8,Hanoi,Hanoi,11,1,57,1024
19/11/2009,16.7,11.6,14,0,0,13.7,Hanoi,Hanoi,11,1,60,1025
20/11/2009,16.4,11.6,14.1,0,0,17.2,Hanoi,Hanoi,11,1,61,1027
21/11/2009,18.1,12.4,14.6,0,0,16.9,Hanoi,Hanoi,11,1,61,1027
22/11/2009,20,12.1,15.5,0,0,10.9,Hanoi,Hanoi,11,1,58,1023
23/11/2009,22.6,10.1,16.3,0,0,9.2,Hanoi,Hanoi,11,1,57,1019
24/11/2009,24.8,11.4,18.1,0,0,11.7,Hanoi,Hanoi,11,1,67,1016
25/11/2009,24.7,14.3,19.4,0.1,0.1,7.8,Hanoi,Hanoi,11,1,76,1015
26/11/2009,25.6,16.7,20.7,0.1,0.1,10,Hanoi,Hanoi,11,1,76,1014
27/11/2009,25.7,18.4,21.6,1.8,1.8,11.3,Hanoi,Hanoi,11,1,76,1016
28/11/2009,25.9,20.3,22.1,0.9,0.9,8,Hanoi,Hanoi,11,1,78,1017
29/11/2009,25.2,18.8,21.3,0.2,0.2,11.7,Hanoi,Hanoi,11,1,80,1019
30/11/2009,24.4,17.1,20.5,0.1,0.1,9.7,Hanoi,Hanoi,11,1,79,1021
1/12/2009,23.5,15.8,19.3,0,0,9.7,Hanoi,Hanoi,12,1,70,1021
2/12/2009,24.4,14,19.5,0.2,0.2,12,Hanoi,Hanoi,12,1,69,1020
3/12/2009,21.7,15.1,18.4,0,0,13.9,Hanoi,Hanoi,12,1,59,1022
4/12/2009,21.9,13.1,18,0,0,7.4,Hanoi,Hanoi,12,1,70,1019
5/12/2009,22.5,15.2,18.2,0,0,9.5,Hanoi,Hanoi,12,1,63,1019
6/12/2009,24.3,13.9,18.8,0,0,15,Hanoi,Hanoi,12,1,72,1015
7/12/2009,26,17.2,21.2,0.9,0.9,13.7,Hanoi,Hanoi,12,1,76,1014
8/12/2009,24.8,20,21.8,3.9,3.9,12.2,Hanoi,Hanoi,12,1,81,1014
9/12/2009,23.1,19.6,20.9,2.4,2.4,15.6,Hanoi,Hanoi,12,1,86,1014
10/12/2009,25.8,19.4,21.6,1.2,1.2,13.4,Hanoi,Hanoi,12,1,83,1014
11/12/2009,27.4,19.2,22.5,0,0,16,Hanoi,Hanoi,12,1,76,1013
12/12/2009,26.8,19.9,23.1,0,0,17.2,Hanoi,Hanoi,12,1,78,1015
13/12/2009,25.7,19.5,21.7,1.6,1.6,12.6,Hanoi,Hanoi,12,1,79,1016
14/12/2009,28.1,19.8,23,1.5,1.5,15.6,Hanoi,Hanoi,12,1,77,1015
15/12/2009,26.8,18.1,22.2,0.3,0.3,23.9,Hanoi,Hanoi,12,1,74,1016
16/12/2009,19.2,15.9,17.6,0,0,8.7,Hanoi,Hanoi,12,1,73,1020
17/12/2009,17.2,13.5,14.9,0,0,16.3,Hanoi,Hanoi,12,1,78,1023
18/12/2009,16.7,13.7,15,0,0,11.3,Hanoi,Hanoi,12,1,73,1025
19/12/2009,15.4,12.9,14.1,0,0,11.4,Hanoi,Hanoi,12,1,68,1028
20/12/2009,15.4,13,14.1,0,0,10.5,Hanoi,Hanoi,12,1,66,1027
21/12/2009,16.6,12,14,0,0,8.4,Hanoi,Hanoi,12,1,63,1025
22/12/2009,21.9,10.7,16.2,0,0,10.2,Hanoi,Hanoi,12,1,68,1020
23/12/2009,24.2,14.4,18.7,0,0,10.1,Hanoi,Hanoi,12,1,82,1016
24/12/2009,25.6,16.5,20.2,0,0,7.4,Hanoi,Hanoi,12,1,77,1014
25/12/2009,24.5,18.5,21,3.1,3.1,9.3,Hanoi,Hanoi,12,1,85,1014
26/12/2009,23.1,18.9,20.5,1,1,13.6,Hanoi,Hanoi,12,1,83,1012
27/12/2009,22.5,15.6,19.4,3.7,3.7,28.1,Hanoi,Hanoi,12,1,84,1016
28/12/2009,16.5,13.5,14.9,0,0,11.4,Hanoi,Hanoi,12,1,64,1017
29/12/2009,22.6,13.6,17.5,0.3,0.3,8,Hanoi,Hanoi,12,1,82,1012
30/12/2009,18.7,16.1,17.7,0.8,0.8,7.4,Hanoi,Hanoi,12,1,87,1014
31/12/2009,18.2,17,17.5,1.4,1.4,7.2,Hanoi,Hanoi,12,1,87,1015
1/01/2010,18,16,17,2.3,2.3,7.3,Hanoi,Hanoi,1,1,92,1015
2/01/2010,18.3,16,16.8,2.5,2.5,9.3,Hanoi,Hanoi,1,1,90,1016
3/01/2010,19.3,16.5,17.7,0,0,6.3,Hanoi,Hanoi,1,1,89,1016
4/01/2010,23.7,17.2,19.9,0,0,10.6,Hanoi,Hanoi,1,1,89,1011
5/01/2010,27.3,18.8,22.3,0,0,9,Hanoi,Hanoi,1,1,82,1010
6/01/2010,21.8,14.6,17,3.4,3.4,25.5,Hanoi,Hanoi,1,1,88,1016
7/01/2010,16.1,13.5,15.1,3.4,3.4,9.1,Hanoi,Hanoi,1,1,90,1019
8/01/2010,17.4,13,14.8,0.7,0.7,7.6,Hanoi,Hanoi,1,1,81,1019
9/01/2010,23.1,12.1,17.4,0,0,11.9,Hanoi,Hanoi,1,1,88,1014
10/01/2010,23.1,16.3,19.1,0.3,0.3,17.6,Hanoi,Hanoi,1,1,82,1013
11/01/2010,16.1,12.9,14.6,1,1,12.2,Hanoi,Hanoi,1,1,85,1019
12/01/2010,12.9,11.2,12.2,0.3,0.3,13.7,Hanoi,Hanoi,1,1,83,1025
13/01/2010,14.3,12.1,13.1,0,0,9,Hanoi,Hanoi,1,1,78,1026
14/01/2010,16,10.5,13.2,0,0,6.4,Hanoi,Hanoi,1,1,71,1024
15/01/2010,20.9,10.3,15.8,0.4,0.4,13.8,Hanoi,Hanoi,1,1,78,1022
16/01/2010,18.2,14.6,16.4,0.9,0.9,11.3,Hanoi,Hanoi,1,1,86,1025
17/01/2010,21.5,13.3,17.8,0,0,7.7,Hanoi,Hanoi,1,1,78,1025
18/01/2010,21.8,13.9,18,0,0,13.6,Hanoi,Hanoi,1,1,77,1022
19/01/2010,23.5,12.2,17.3,0,0,11.3,Hanoi,Hanoi,1,1,79,1018
20/01/2010,23.1,16.8,19.7,0.6,0.6,6.8,Hanoi,Hanoi,1,1,88,1018
21/01/2010,20.3,19.6,19.9,24,24,8.4,Hanoi,Hanoi,1,1,97,1017
22/01/2010,20.4,13,16.7,41.2,41.2,16.5,Hanoi,Hanoi,1,1,96,1018
23/01/2010,14.8,12.3,13.2,10.3,10.3,11.2,Hanoi,Hanoi,1,1,95,1021
24/01/2010,17.4,12.8,14.8,0,0,5.8,Hanoi,Hanoi,1,1,92,1020
25/01/2010,16.7,14.6,15.7,2.2,2.2,12.1,Hanoi,Hanoi,1,1,93,1022
26/01/2010,16.6,15.2,15.7,0,0,6.6,Hanoi,Hanoi,1,1,89,1022
27/01/2010,22.3,14.6,17.9,0,0,7.1,Hanoi,Hanoi,1,1,90,1018
28/01/2010,21.8,14.4,18.2,0,0,9.7,Hanoi,Hanoi,1,1,91,1016
29/01/2010,23.9,17.9,20.6,1.7,1.7,9.5,Hanoi,Hanoi,1,1,93,1016
30/01/2010,27.8,19,22.5,0.1,0.1,15,Hanoi,Hanoi,1,1,86,1014
31/01/2010,28.1,21.1,23.4,0,0,14.2,Hanoi,Hanoi,1,1,81,1013
1/02/2010,27.9,20.8,23.3,0,0,15.5,Hanoi,Hanoi,2,1,81,1013
2/02/2010,28.9,21.1,23.9,0,0,15,Hanoi,Hanoi,2,1,77,1011
3/02/2010,28.2,22.1,24.3,0.9,0.9,17.8,Hanoi,Hanoi,2,1,79,1012
4/02/2010,28.3,22.8,24.3,1.6,1.6,19.3,Hanoi,Hanoi,2,1,83,1013
5/02/2010,26.8,22.2,23.9,1,1,20.5,Hanoi,Hanoi,2,1,84,1012
6/02/2010,29.8,22.7,25,0,0,15.6,Hanoi,Hanoi,2,1,82,1012
7/02/2010,28.7,22.5,24.3,0.7,0.7,13,Hanoi,Hanoi,2,1,81,1013
8/02/2010,30,22.5,25,0,0,16.6,Hanoi,Hanoi,2,1,74,1011
9/02/2010,33.1,22.7,26.3,0,0,17.4,Hanoi,Hanoi,2,1,61,1009
10/02/2010,33.6,21.6,26.7,0,0,16.2,Hanoi,Hanoi,2,1,50,1008
11/02/2010,34.3,20.7,26.8,0,0,11.5,Hanoi,Hanoi,2,1,42,1011
12/02/2010,22.5,13.5,16.3,0.6,0.6,23,Hanoi,Hanoi,2,1,73,1019
13/02/2010,17.9,12.6,15.1,0.6,0.6,11,Hanoi,Hanoi,2,1,78,1017
14/02/2010,17.9,14.1,16.3,1,1,11.6,Hanoi,Hanoi,2,1,80,1013
15/02/2010,14.4,11.5,12.9,1.7,1.7,10.9,Hanoi,Hanoi,2,1,79,1018
16/02/2010,13.6,10.2,12,0.9,0.9,11,Hanoi,Hanoi,2,1,78,1021
17/02/2010,13.3,10.5,12.1,0,0,12.9,Hanoi,Hanoi,2,1,76,1023
18/02/2010,13.5,11.8,12.6,0,0,12.8,Hanoi,Hanoi,2,1,77,1024
19/02/2010,15.1,10.8,12.5,4.8,4.8,10.2,Hanoi,Hanoi,2,1,72,1023
20/02/2010,19.7,9.9,15,0,0,8.4,Hanoi,Hanoi,2,1,73,1018
21/02/2010,20.2,14,16.9,0,0,7.6,Hanoi,Hanoi,2,1,84,1015
22/02/2010,23.2,16.4,19,0,0,8.7,Hanoi,Hanoi,2,1,76,1014
23/02/2010,24.4,15.6,19.7,0.3,0.3,13.7,Hanoi,Hanoi,2,1,80,1011
24/02/2010,30.9,18.9,23.9,0,0,11.4,Hanoi,Hanoi,2,1,62,1005
25/02/2010,34.2,17.1,24.9,0,0,9.7,Hanoi,Hanoi,2,1,40,1006
26/02/2010,34.7,18.3,25.7,0,0,10,Hanoi,Hanoi,2,1,37,1007
27/02/2010,32.8,17.4,24.8,0,0,13.6,Hanoi,Hanoi,2,1,42,1008
28/02/2010,31.4,20.9,25,0,0,16.4,Hanoi,Hanoi,2,1,55,1009
1/03/2010,32.5,22.4,26.2,0,0,13.5,Hanoi,Hanoi,3,1,57,1009
2/03/2010,35.2,22,27,0,0,16.3,Hanoi,Hanoi,3,1,46,1007
3/03/2010,35.4,21.1,27.4,0,0,15.8,Hanoi,Hanoi,3,1,38,1006
4/03/2010,33.9,20.2,26.7,0,0,16.6,Hanoi,Hanoi,3,1,42,1005
5/03/2010,34.8,19.6,26.9,0,0,16.5,Hanoi,Hanoi,3,1,35,1005
6/03/2010,34.5,20.3,27.1,0,0,16.1,Hanoi,Hanoi,3,1,32,1007
7/03/2010,22.4,17.5,19.9,0,0,14.7,Hanoi,Hanoi,3,1,57,1014
8/03/2010,20.7,14.1,18.6,3.4,3.4,17.3,Hanoi,Hanoi,3,1,67,1016
9/03/2010,15.8,12.3,14.1,2.5,2.5,15.7,Hanoi,Hanoi,3,1,58,1027
10/03/2010,16.8,13,14.9,0,0,13.6,Hanoi,Hanoi,3,1,38,1027
11/03/2010,21.9,12.5,17.3,0,0,12.4,Hanoi,Hanoi,3,1,43,1022
12/03/2010,24.1,13.3,19.1,0,0,14.5,Hanoi,Hanoi,3,1,73,1016
13/03/2010,27.4,19.3,22.4,0.5,0.5,9.9,Hanoi,Hanoi,3,1,71,1011
14/03/2010,31.9,20,25.1,0,0,13.6,Hanoi,Hanoi,3,1,59,1008
15/03/2010,29.5,20.3,24.9,0,0,11.6,Hanoi,Hanoi,3,1,64,1011
16/03/2010,23.3,16.3,18.3,10,10,22.2,Hanoi,Hanoi,3,1,73,1020
17/03/2010,24.6,17.8,20.9,0,0,6.8,Hanoi,Hanoi,3,1,67,1021
18/03/2010,25.2,19.4,21.9,0,0,9.4,Hanoi,Hanoi,3,1,69,1020
19/03/2010,28.8,17.9,22.3,0,0,17.1,Hanoi,Hanoi,3,1,68,1014
20/03/2010,28.7,19.5,23.6,0,0,12.7,Hanoi,Hanoi,3,1,71,1011
21/03/2010,25.5,21.2,22.7,1.4,1.4,11.8,Hanoi,Hanoi,3,1,76,1012
22/03/2010,28.8,21.2,24.7,0.1,0.1,23.4,Hanoi,Hanoi,3,1,75,1008
23/03/2010,31.5,22.9,26,0,0,17.6,Hanoi,Hanoi,3,1,68,1006
24/03/2010,33.2,16.9,25.9,6.1,6.1,28.8,Hanoi,Hanoi,3,1,64,1006
25/03/2010,22.4,15.8,18.6,2.4,2.4,21.8,Hanoi,Hanoi,3,1,44,1020
26/03/2010,22.6,14.6,18.3,0,0,15.5,Hanoi,Hanoi,3,1,41,1020
27/03/2010,22.1,12.4,17.9,0,0,7.4,Hanoi,Hanoi,3,1,63,1019
28/03/2010,24.7,16.5,20.7,0,0,9.2,Hanoi,Hanoi,3,1,65,1018
29/03/2010,26.7,17.7,21.8,0,0,14.9,Hanoi,Hanoi,3,1,68,1016
30/03/2010,26.8,20.6,23.3,0.2,0.2,21.9,Hanoi,Hanoi,3,1,76,1014
31/03/2010,28.3,21.1,24.2,0.6,0.6,20.4,Hanoi,Hanoi,3,1,78,1012
1/04/2010,31.4,22.2,25.9,0,0,15.1,Hanoi,Hanoi,4,1,71,1010
2/04/2010,23.8,19.6,21.3,18.4,18.4,16.6,Hanoi,Hanoi,4,1,91,1014
3/04/2010,22.3,18.9,20.6,1.4,1.4,7.6,Hanoi,Hanoi,4,1,91,1015
4/04/2010,27.1,20.5,23.5,0.4,0.4,10.2,Hanoi,Hanoi,4,1,90,1011
5/04/2010,29.8,23,25.7,0.3,0.3,13.9,Hanoi,Hanoi,4,1,85,1008
6/04/2010,30.4,23.4,26.4,0.4,0.4,11.6,Hanoi,Hanoi,4,1,79,1008
7/04/2010,24.7,21,22.7,5.1,5.1,11.9,Hanoi,Hanoi,4,1,91,1015
8/04/2010,24.2,18.6,21,2.5,2.5,15.6,Hanoi,Hanoi,4,1,86,1015
9/04/2010,25.9,19.3,22.6,0,0,14.9,Hanoi,Hanoi,4,1,84,1009
10/04/2010,30.7,22.1,25.8,0,0,12.2,Hanoi,Hanoi,4,1,77,1004
11/04/2010,33.4,22.8,27.6,0,0,13.6,Hanoi,Hanoi,4,1,68,1003
12/04/2010,34.6,22,28.1,0,0,16.1,Hanoi,Hanoi,4,1,58,1003
13/04/2010,31.2,23.6,26.7,2.2,2.2,16.4,Hanoi,Hanoi,4,1,73,1008
14/04/2010,28.1,22.6,24.9,3,3,14.9,Hanoi,Hanoi,4,1,89,1012
15/04/2010,22.1,16.1,17.1,7.7,7.7,20.9,Hanoi,Hanoi,4,1,91,1017
16/04/2010,17.5,15.4,16.6,0.7,0.7,8,Hanoi,Hanoi,4,1,82,1018
17/04/2010,20.3,16.3,18.1,11.1,11.1,7.6,Hanoi,Hanoi,4,1,83,1016
18/04/2010,26.3,18.2,22.1,0,0,9.7,Hanoi,Hanoi,4,1,85,1012
19/04/2010,30.3,21.4,25.2,0.1,0.1,15,Hanoi,Hanoi,4,1,82,1007
20/04/2010,33.4,23.3,27.8,0,0,15,Hanoi,Hanoi,4,1,69,1004
21/04/2010,34.5,23.6,28.9,0,0,14.2,Hanoi,Hanoi,4,1,64,1004
22/04/2010,28.2,22.6,25.5,0.2,0.2,19.4,Hanoi,Hanoi,4,1,77,1010
23/04/2010,24.5,19.6,21.6,0.2,0.2,12.1,Hanoi,Hanoi,4,1,64,1018
24/04/2010,25.8,18.9,22,0,0,12.7,Hanoi,Hanoi,4,1,68,1015
25/04/2010,28,20,24,0,0,16.6,Hanoi,Hanoi,4,1,81,1013
26/04/2010,25.5,21.9,23.5,7.7,7.7,24.9,Hanoi,Hanoi,4,1,95,1016
27/04/2010,26.2,20.9,23.2,0,0,10.8,Hanoi,Hanoi,4,1,77,1016
28/04/2010,27,19.5,23.4,0.8,0.8,8.9,Hanoi,Hanoi,4,1,79,1013
29/04/2010,29.6,22.1,25.3,0,0,13.1,Hanoi,Hanoi,4,1,84,1012
30/04/2010,28.3,23.3,25,1,1,13.6,Hanoi,Hanoi,4,1,88,1014
1/05/2010,29.4,23.2,25.2,5.8,5.8,15.9,Hanoi,Hanoi,5,1,88,1013
2/05/2010,26,22.7,23.9,8.1,8.1,8.6,Hanoi,Hanoi,5,1,91,1012
3/05/2010,30.1,22.5,25.7,0.6,0.6,23.2,Hanoi,Hanoi,5,1,85,1008
4/05/2010,32.2,25,28,0,0,21.4,Hanoi,Hanoi,5,1,81,1004
5/05/2010,35.4,24.5,29.7,0,0,15.9,Hanoi,Hanoi,5,1,71,1001
6/05/2010,36.4,25.2,30.7,0,0,14,Hanoi,Hanoi,5,1,68,1002
7/05/2010,33,27,29.5,0,0,16.5,Hanoi,Hanoi,5,1,80,1004
8/05/2010,35.1,26.1,30.3,0,0,14.8,Hanoi,Hanoi,5,1,74,1003
9/05/2010,36.5,26.1,30.8,40.7,40.7,14.8,Hanoi,Hanoi,5,1,68,1002
10/05/2010,26,23.3,24.7,41.3,41.3,18.7,Hanoi,Hanoi,5,1,88,1006
11/05/2010,27.3,23.8,25.4,0.3,0.3,9.2,Hanoi,Hanoi,5,1,89,1010
12/05/2010,31.3,24.2,27,0.8,0.8,15.9,Hanoi,Hanoi,5,1,84,1008
13/05/2010,32.8,25.7,28.7,0,0,17.1,Hanoi,Hanoi,5,1,75,1006
14/05/2010,34.1,25.4,29.5,19.7,19.7,13.9,Hanoi,Hanoi,5,1,71,1005
15/05/2010,29.6,25.1,27,26.5,26.5,14.5,Hanoi,Hanoi,5,1,81,1006
16/05/2010,33.2,26.3,29.3,0.3,0.3,17.4,Hanoi,Hanoi,5,1,78,1006
17/05/2010,34.3,26.8,29.8,0,0,16.9,Hanoi,Hanoi,5,1,75,1007
18/05/2010,34.8,27.2,30.3,0,0,16.4,Hanoi,Hanoi,5,1,68,1006
19/05/2010,36.4,26.9,31.3,0,0,12.5,Hanoi,Hanoi,5,1,59,1004
20/05/2010,36.5,27.1,31.6,0.7,0.7,13.4,Hanoi,Hanoi,5,1,62,1004
21/05/2010,36.8,28,32.2,0,0,11.5,Hanoi,Hanoi,5,1,62,1004
22/05/2010,36.8,27.8,32.1,5.3,5.3,15.8,Hanoi,Hanoi,5,1,56,1001
23/05/2010,29.3,24.5,26.8,55.3,55.3,13,Hanoi,Hanoi,5,1,80,1005
24/05/2010,28.4,25,26.4,2.8,2.8,9.4,Hanoi,Hanoi,5,1,68,1006
25/05/2010,29.8,23.8,26.8,1.5,1.5,12.4,Hanoi,Hanoi,5,1,78,1006
26/05/2010,30.8,25.5,27.4,33.6,33.6,11.1,Hanoi,Hanoi,5,1,93,1004
27/05/2010,30.8,26,28.1,13.5,13.5,8.5,Hanoi,Hanoi,5,1,90,1004
28/05/2010,32.4,25.5,27.6,42.8,42.8,8,Hanoi,Hanoi,5,1,84,1005
29/05/2010,30.2,25.1,27,27.8,27.8,8.9,Hanoi,Hanoi,5,1,93,1007
30/05/2010,30.9,25,27.1,7.6,7.6,8.8,Hanoi,Hanoi,5,1,93,1006
31/05/2010,34.1,26.6,29.8,0.9,0.9,11.4,Hanoi,Hanoi,5,1,82,1005
1/06/2010,35.2,26.3,30.4,34.4,34.4,17.1,Hanoi,Hanoi,6,1,77,1003
2/06/2010,28.9,24.1,26,34.7,34.7,16.8,Hanoi,Hanoi,6,1,91,1008
3/06/2010,29.6,23.5,26.2,0,0,10.8,Hanoi,Hanoi,6,1,81,1012
4/06/2010,30.4,23.3,26.9,0,0,9,Hanoi,Hanoi,6,1,73,1010
5/06/2010,29.8,23.8,26.5,2.6,2.6,10.2,Hanoi,Hanoi,6,1,73,1008
6/06/2010,30.4,24.8,27.4,1.5,1.5,13.2,Hanoi,Hanoi,6,1,79,1007
7/06/2010,32.6,25.3,28.3,6.6,6.6,12.8,Hanoi,Hanoi,6,1,83,1005
8/06/2010,34.7,26.1,30.2,0,0,12,Hanoi,Hanoi,6,1,76,1004
9/06/2010,34.3,26.5,30.3,0.5,0.5,10,Hanoi,Hanoi,6,1,75,1004
10/06/2010,32.9,25.8,28.4,30,30,14,Hanoi,Hanoi,6,1,85,1005
11/06/2010,31.6,24.9,27.2,27.1,27.1,9.7,Hanoi,Hanoi,6,1,92,1007
12/06/2010,32.3,24.8,27.9,10.3,10.3,9.9,Hanoi,Hanoi,6,1,95,1006
13/06/2010,35.3,26.6,30.8,0,0,10.9,Hanoi,Hanoi,6,1,80,1005
14/06/2010,36,28.2,31.9,0,0,13.4,Hanoi,Hanoi,6,1,86,1004
15/06/2010,33.9,27.2,30.3,0,0,8.5,Hanoi,Hanoi,6,1,86,1004
16/06/2010,36.8,28.1,32,0,0,11.4,Hanoi,Hanoi,6,1,76,1003
17/06/2010,36.7,28,32.2,0,0,12.2,Hanoi,Hanoi,6,1,69,1004
18/06/2010,36.7,28.5,32.3,0,0,14.4,Hanoi,Hanoi,6,1,68,1004
19/06/2010,37.4,28.3,32.5,0,0,16.3,Hanoi,Hanoi,6,1,64,1004
20/06/2010,35.4,25.7,31.1,17.6,17.6,18.1,Hanoi,Hanoi,6,1,71,1004
21/06/2010,27.7,25.2,26.1,227.3,227.3,10.4,Hanoi,Hanoi,6,1,96,1006
22/06/2010,30,25.5,27.2,6,6,10.7,Hanoi,Hanoi,6,1,92,1007
23/06/2010,32.4,26,28.6,0.7,0.7,15.1,Hanoi,Hanoi,6,1,88,1005
24/06/2010,35.1,27.1,30.9,0,0,13,Hanoi,Hanoi,6,1,82,1002
25/06/2010,33.3,28,30.3,1.1,1.1,10.8,Hanoi,Hanoi,6,1,84,1001
26/06/2010,31.8,25.5,28.4,8.6,8.6,9.7,Hanoi,Hanoi,6,1,91,1003
27/06/2010,35.6,27.4,31.1,0,0,13.6,Hanoi,Hanoi,6,1,83,1003
28/06/2010,35.1,28.4,31.3,1.8,1.8,10.4,Hanoi,Hanoi,6,1,86,1002
29/06/2010,34.2,27.8,29.9,16.8,16.8,9,Hanoi,Hanoi,6,1,87,1003
30/06/2010,32.4,27.4,28.9,7.7,7.7,8.7,Hanoi,Hanoi,6,1,89,1006
1/07/2010,33.3,26.9,29.4,4,4,11.7,Hanoi,Hanoi,7,1,90,1006
2/07/2010,33.6,27.1,29.9,0.8,0.8,12.2,Hanoi,Hanoi,7,1,86,1006
3/07/2010,33.7,27.3,30.5,0.7,0.7,11.8,Hanoi,Hanoi,7,1,82,1007
4/07/2010,35.7,27.4,31.4,0,0,16.1,Hanoi,Hanoi,7,1,74,1007
5/07/2010,36.7,27.6,32,0,0,15.2,Hanoi,Hanoi,7,1,68,1005
6/07/2010,37.3,28.1,32.4,0.3,0.3,13.3,Hanoi,Hanoi,7,1,70,1004
7/07/2010,37,27.6,32.3,0,0,12.8,Hanoi,Hanoi,7,1,68,1005
8/07/2010,36.6,28.3,32.2,1.1,1.1,12.1,Hanoi,Hanoi,7,1,70,1005
9/07/2010,36.3,28.4,32,0.3,0.3,14.1,Hanoi,Hanoi,7,1,73,1004
10/07/2010,36.2,29,32.1,0.1,0.1,14.8,Hanoi,Hanoi,7,1,78,1004
11/07/2010,35.7,28.3,31.8,0.3,0.3,12.2,Hanoi,Hanoi,7,1,78,1005
12/07/2010,35.8,28.5,31.8,0.2,0.2,10.5,Hanoi,Hanoi,7,1,77,1004
13/07/2010,33.7,27.1,30,12.8,12.8,11.5,Hanoi,Hanoi,7,1,82,1005
14/07/2010,33.1,25.9,28.5,5.5,5.5,8.4,Hanoi,Hanoi,7,1,89,1007
15/07/2010,33.6,26,29.2,2,2,7.1,Hanoi,Hanoi,7,1,85,1006
16/07/2010,33.9,26.2,29.3,0.1,0.1,9,Hanoi,Hanoi,7,1,82,1004
17/07/2010,30.9,26,27.8,23.6,23.6,28.2,Hanoi,Hanoi,7,1,89,1000
